"Language_ID","ID","Parameter_ID","Value","Form","Gloss","Alternate_Gloss","Comment_Glosser"
"kimb1241-1","kimb1241-1-23-1",23,"mákwínyí á yàdì nì tàtù","mákwínyí á yàdì nì tàtù","({CL’}10·2)+{+}3","(10·2)+3",NA
"kimb1241-1","kimb1241-1-24-1",24,"mákwínyí á yàdì nì wànà","mákwínyí á yàdì nì wànà","({CL’}10·2)+{+}4","(10·2)+4",NA
"kimb1241-1","kimb1241-1-25-1",25,"mákwínyí á yàdì nì tànù","mákwínyí á yàdì nì tànù","({CL’}10·2)+{+}5","(10·2)+5",NA
"kimb1241-1","kimb1241-1-26-1",26,"mákwínyí á yàdì nì sàmànù","mákwínyí á yàdì nì sàmànù","({CL’}10·2)+{+}5’+1’","(10·2)+6",NA
"kimb1241-1","kimb1241-1-27-1",27,"mákwínyí á yàdì nì sàmbwàdì","mákwínyí á yàdì nì sàmbwàdì","({CL’}10·2)+{+}5’+2","(10·2)+7",NA
"kimb1241-1","kimb1241-1-28-1",28,"mákwínyí á yàdì nì nàkè","mákwínyí á yàdì nì nàkè","({CL’}10·2)+{+}8","(10·2)+8",NA
"kimb1241-1","kimb1241-1-29-1",29,"mákwínyí á yàdì nì vwà","mákwínyí á yàdì nì vwà","({CL’}10·2)+{+}9","(10·2)+9",NA
"kimb1241-1","kimb1241-1-30-1",30,"mákwínyátátù","mákwínyátátù","{CL’}10·3","10·3",NA
"kimb1241-1","kimb1241-1-40-1",40,"mákwínyáwánà","mákwínyáwánà","{CL’}10·4","10·4",NA
"kimb1241-1","kimb1241-1-50-1",50,"mákwínyátánù","mákwínyátánù","{CL’}10·5","10·5",NA
"kimb1241-1","kimb1241-1-60-1",60,"mákwínyásàmànù","mákwínyásàmànù","{CL’}10·(5’+1’)","10·6",NA
"kimb1241-1","kimb1241-1-70-1",70,"mákwínyásàmbwàdì","mákwínyásàmbwàdì","{CL’}10·(5’+2)","10·7",NA
"kimb1241-1","kimb1241-1-80-1",80,"mákwínyánákè","mákwínyánákè","{CL’}10·8","10·8",NA
"kimb1241-1","kimb1241-1-90-1",90,"mákwínyávwà","mákwínyávwà","{CL’}10·9","10·9",NA
"kimb1241-1","kimb1241-1-100-1",100,"hâmà","hâmà","100","100",NA
"kimb1241-1","kimb1241-1-200-1",200,"hámá jíyàdì","hámá jíyàdì","100·{CL""}2","100·2",NA
"kimb1241-1","kimb1241-1-1000-1",1000,"kwínyí dyá hàmà","kwínyí dyá hàmà","10·{LIG}100","100·10",NA
"kimb1241-1","kimb1241-1-2000-1",2000,"kwínyí dyá hámá jíyàdì","kwínyí dyá hámá jíyàdì","10·{LIG}100·{CL”}2","(100·10)·2",NA
"kimb1241-2","kimb1241-2-1-1",1,"motʃi ?","motʃi ?","1","1","same as before!"
"kimb1241-2","kimb1241-2-2-1",2,"yadi","yadi","2","2",NA
"kimb1241-2","kimb1241-2-3-1",3,"tatu","tatu","3","3",NA
"kimb1241-2","kimb1241-2-4-1",4,"wana","wana","4","4",NA
"kimb1241-2","kimb1241-2-5-1",5,"tano","tano","5","5",NA
"kimb1241-2","kimb1241-2-6-1",6,"samanu","samanu","5’+1'","5 + [1]",NA
"kimb1241-2","kimb1241-2-7-1",7,"sambwadi","sambwadi","5’+2","x + 2",NA
"kimb1241-2","kimb1241-2-8-1",8,"nake","nake","8","x4?",NA
"kimb1241-2","kimb1241-2-9-1",9,"divwe","divwe","{CL}1","9",NA
"kimb1241-2","kimb1241-2-10-1",10,"dikwinyi","dikwinyi",NA,"10",NA
"kimb1241-2","kimb1241-2-11-1",11,"dikwinyi ni mochi","dikwinyi ni mochi",NA,"10+1",NA
"kimb1241-2","kimb1241-2-12-1",12,"dikwinyi ni yadi","dikwinyi ni yadi",NA,"10+2",NA
"kimb1241-2","kimb1241-2-13-1",13,"dikwinyi ni tatu","dikwinyi ni tatu",NA,"10+3",NA
"kimb1241-2","kimb1241-2-14-1",14,"dikwinyi ni wana","dikwinyi ni wana",NA,"10+4",NA
"kimb1241-2","kimb1241-2-15-1",15,"dikwinyi ni tano","dikwinyi ni tano",NA,"10+5",NA
"kimb1241-2","kimb1241-2-16-1",16,"dikwinyi ni samanu","dikwinyi ni samanu",NA,"10+6","samanu likely borrowed - compound"
"kimb1241-2","kimb1241-2-17-1",17,"dikwinyi ni sambwadi","dikwinyi ni sambwadi",NA,"10+7","sambwadi - likely borrowed - compound"
"kimb1241-2","kimb1241-2-18-1",18,"dikwinyi ni nake","dikwinyi ni nake",NA,"10+8",NA
"kimb1241-2","kimb1241-2-19-1",19,"dikwinyi ni divwe","dikwinyi ni divwe",NA,"10+9",NA
"kimb1241-2","kimb1241-2-20-1",20,"makwinyi ayadi","makwinyi ayadi",NA,"10·2",NA
"kimb1241-2","kimb1241-2-21-1",21,"makwinyi ayadi ni mochi","makwinyi ayadi ni mochi",NA,"(10·2)+1",NA
"kimb1241-2","kimb1241-2-22-1",22,"makwinyi ayadi ni yadi","makwinyi ayadi ni yadi",NA,"(10·2)+2",NA
"kimb1241-2","kimb1241-2-23-1",23,"makwinyi ayadi ni tatu","makwinyi ayadi ni tatu",NA,"(10·2)+3",NA
"kimb1241-2","kimb1241-2-24-1",24,"makwinyi ayadi ni wana","makwinyi ayadi ni wana",NA,"(10·2)+4",NA
"kimb1241-2","kimb1241-2-25-1",25,"makwinyi ayadi ni tano","makwinyi ayadi ni tano",NA,"(10·2)+5",NA
"kimb1241-2","kimb1241-2-26-1",26,"makwinyi ayadi ni samanu","makwinyi ayadi ni samanu",NA,"(10·2)+6",NA
"kimb1241-2","kimb1241-2-27-1",27,"makwinyi ayadi ni sambwadi","makwinyi ayadi ni sambwadi",NA,"(10·2)+7",NA
"kimb1241-2","kimb1241-2-28-1",28,"makwinyi ayadi ni nake","makwinyi ayadi ni nake",NA,"(10·2)+8",NA
"kimb1241-2","kimb1241-2-29-1",29,"makwinyi ayadi ni divwe","makwinyi ayadi ni divwe",NA,"(10·2)+9",NA
"kimb1241-2","kimb1241-2-30-1",30,"makwinyi atatu","makwinyi atatu",NA,"10·3",NA
"kimb1241-2","kimb1241-2-40-1",40,"makwinyi awana","makwinyi awana",NA,"10·4",NA
"kimb1241-2","kimb1241-2-50-1",50,"makwinyi atano","makwinyi atano",NA,"10·5",NA
"kimb1241-2","kimb1241-2-60-1",60,"makwinyi samanu","makwinyi samanu",NA,"10·6",NA
"kimb1241-2","kimb1241-2-70-1",70,"makwinyi sambwadi","makwinyi sambwadi",NA,"10·7",NA
"kimb1241-2","kimb1241-2-80-1",80,"makwinyi nake","makwinyi nake",NA,"10·8",NA
"kimb1241-2","kimb1241-2-90-1",90,"makwinyi divwe","makwinyi divwe",NA,"10·9",NA
"kimb1241-2","kimb1241-2-100-1",100,"hama","hama",NA,"100",NA
"kimb1241-2","kimb1241-2-200-1",200,"hama jihadi","hama jihadi",NA,"100·2",NA
"kimb1241-2","kimb1241-2-1000-2",1000,"hulukaji","hulukaji",NA,"1000?",NA
"kimb1241-2","kimb1241-2-1000-1",1000,"kwinyi dya hama","kwinyi dya hama",NA,"10·100",NA
"kimb1241-2","kimb1241-2-2000-1",2000,"makwinyi ayadi a hama","makwinyi ayadi a hama",NA,"(10·2)·100",NA
